AN_BASE,NM_PROGRAMA_IES,AN_INICIO_PROGRAMA,SG_ENTIDADE_ENSINO,NM_AREA_AVALIACAO,NM_MODALIDADE_PROGRAMA,NM_AREA_CONCENTRACAO,ID_PROJETO,NM_PROJETO,NM_NATUREZA_PROJETO,DH_INICIO,DT_SITUACAO_ATUAL,IN_BOLSA,IN_OUTRO_AUXILIO,IN_RESPONSAVEL_PROJETO,ID_PESSOA,DS_TIPO_MEMBRO,NM_PAIS_NACIONALIDADE_MEMBRO
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,ENGENHARIA E GERENCIAMENTO DE SISTEMAS ESPACIAIS - CSE,189530,SIMULADORES DE SATÉLITES,INOVAÇÃO,01/02/2010,01/02/2010,SIM,SIM,0,156964,DISCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189505,SÍNTESE E CARACTERIZAÇÃO DE MICRO E NANOPÓS CERÂMICOS E METÁLICOS,PESQUISA,01/01/2002,01/01/2002,NÃO,NÃO,0,12998,PARTICIPANTE EXTERNO,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189505,SÍNTESE E CARACTERIZAÇÃO DE MICRO E NANOPÓS CERÂMICOS E METÁLICOS,PESQUISA,01/01/2002,01/01/2002,NÃO,NÃO,1,20504,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,533938,SÍNTESE E CARACTERIZAÇÃO DE PÓS CERÂMICOS E METÁLICOS MICRO E NANO PARTICULADOS,PESQUISA,01/02/2010,01/02/2010,NÃO,NÃO,1,20504,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189514,OBTENÇÃO E CARACTERIZAÇÃO DE FILMES FINOS PARA APLICAÇÕES EM CÉLULAS SOLARES E DISPOSITIVOS DE APLICAÇÕES ESPACIAIS,INOVAÇÃO,01/01/2003,01/01/2003,NÃO,NÃO,1,947342,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,MECÂNICA ESPACIAL E CONTROLE - CMC,189464,PERTURBAÇÃO DE TERCEIRO CORPO EM SATÉLITES ARTIFICIAIS,PESQUISA,01/01/2001,01/01/2001,SIM,NÃO,1,15226,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,MECÂNICA ESPACIAL E CONTROLE - CMC,189464,PERTURBAÇÃO DE TERCEIRO CORPO EM SATÉLITES ARTIFICIAIS,PESQUISA,01/01/2001,01/01/2001,SIM,NÃO,0,16613,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189495,PESQUISA EM CRESCIMENTO E PROCESSAMENTO DE DIAMANTE CVD E DLC (DIAMOND LIKE CARBON),PESQUISA,01/01/2002,01/01/2002,SIM,SIM,1,13996,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189495,PESQUISA EM CRESCIMENTO E PROCESSAMENTO DE DIAMANTE CVD E DLC (DIAMOND LIKE CARBON),PESQUISA,01/01/2002,01/01/2002,SIM,SIM,0,21045,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189544,NOVOS MATERIAIS OBITIDOS POR NITRETAÇÃO SUPERFICIAL COM DESCARGA LUMINESCENTE,INOVAÇÃO,01/01/1997,01/01/1997,NÃO,NÃO,0,292847,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189544,NOVOS MATERIAIS OBITIDOS POR NITRETAÇÃO SUPERFICIAL COM DESCARGA LUMINESCENTE,INOVAÇÃO,01/01/1997,01/01/1997,NÃO,NÃO,0,14801,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189544,NOVOS MATERIAIS OBITIDOS POR NITRETAÇÃO SUPERFICIAL COM DESCARGA LUMINESCENTE,INOVAÇÃO,01/01/1997,01/01/1997,NÃO,NÃO,1,520982,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189544,NOVOS MATERIAIS OBITIDOS POR NITRETAÇÃO SUPERFICIAL COM DESCARGA LUMINESCENTE,INOVAÇÃO,01/01/1997,01/01/1997,NÃO,NÃO,0,974576,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,ENGENHARIA E GERENCIAMENTO DE SISTEMAS ESPACIAIS - CSE,401131,AMBIENTE PARA ENGENHARIA SIMULTÂNEA E OTIMIZAÇÃO MULTIDISCIPLINAR -PJESOPROM,INOVAÇÃO,01/04/2014,01/04/2014,NÃO,SIM,1,531652,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,ENGENHARIA E GERENCIAMENTO DE SISTEMAS ESPACIAIS - CSE,401131,AMBIENTE PARA ENGENHARIA SIMULTÂNEA E OTIMIZAÇÃO MULTIDISCIPLINAR -PJESOPROM,INOVAÇÃO,01/04/2014,01/04/2014,NÃO,SIM,0,524195,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,ENGENHARIA E GERENCIAMENTO DE SISTEMAS ESPACIAIS - CSE,401131,AMBIENTE PARA ENGENHARIA SIMULTÂNEA E OTIMIZAÇÃO MULTIDISCIPLINAR -PJESOPROM,INOVAÇÃO,01/04/2014,01/04/2014,NÃO,SIM,0,141594,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,COMBUSTÃO E PROPULSÃO - PCP,189468,ANÁLISE NUMÉRICA DE CAMADA DE MISTURA COMPRESSÍVEL E REATIVA,PESQUISA,01/01/2004,01/01/2004,NÃO,NÃO,1,538739,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189497,OBTENÇÃO DE FILMES DE DLC E DE DIAMANTE CVD PARA APLICAÇÕES ESPACIAIS,INOVAÇÃO,01/01/2000,01/01/2000,SIM,NÃO,0,21045,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189497,OBTENÇÃO DE FILMES DE DLC E DE DIAMANTE CVD PARA APLICAÇÕES ESPACIAIS,INOVAÇÃO,01/01/2000,01/01/2000,SIM,NÃO,1,13996,DOCENTE,BRASIL
2020,ENGENHARIA E TECNOLOGIA ESPACIAIS,1994,INPE,ENGENHARIAS III,ACADÊMICO,CIÊNCIA E TECNOLOGIA DE MATERIAIS E SENSORES - CMS,189497,OBTENÇÃO DE FILMES DE DLC E DE DIAMANTE CVD PARA APLICAÇÕES ESPACIAIS,INOVAÇÃO,01/01/2000,01/01/2000,SIM,NÃO,0,10494,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,447477,MONITORAMENTO DE LONGA DURAÇÃO DE COMUNIDADES RECIFAIS DAS IHAS OCEANICAS BRASILEIRAS,PESQUISA,01/01/2013,01/01/2013,NÃO,SIM,1,514024,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,447477,MONITORAMENTO DE LONGA DURAÇÃO DE COMUNIDADES RECIFAIS DAS IHAS OCEANICAS BRASILEIRAS,PESQUISA,01/01/2013,01/01/2013,NÃO,SIM,0,47377,DOCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,578301,ANÁLISE DE SÉRIES TEMPORAIS DA FLORAÇÃO ANUAL DO FITOPLÂNCTON,PESQUISA,01/03/2017,01/03/2017,SIM,NÃO,0,315726,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,578301,ANÁLISE DE SÉRIES TEMPORAIS DA FLORAÇÃO ANUAL DO FITOPLÂNCTON,PESQUISA,01/03/2017,01/03/2017,SIM,NÃO,0,318572,PÓS-DOC,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,578301,ANÁLISE DE SÉRIES TEMPORAIS DA FLORAÇÃO ANUAL DO FITOPLÂNCTON,PESQUISA,01/03/2017,01/03/2017,SIM,NÃO,1,538975,DOCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,578301,ANÁLISE DE SÉRIES TEMPORAIS DA FLORAÇÃO ANUAL DO FITOPLÂNCTON,PESQUISA,01/03/2017,01/03/2017,SIM,NÃO,0,474104,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,447183,AVALIAÇÃO DA INTERFEROMETRIA DEFORMACIONAL DE DADOS SAR (DINSAR) EM MINERAÇÃO,PESQUISA,01/02/2015,01/02/2015,SIM,NÃO,0,95420,DOCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,447183,AVALIAÇÃO DA INTERFEROMETRIA DEFORMACIONAL DE DADOS SAR (DINSAR) EM MINERAÇÃO,PESQUISA,01/02/2015,01/02/2015,SIM,NÃO,1,17028,DOCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,262274,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,1351187,PARTICIPANTE EXTERNO,ESTADOS UNIDOS
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,3328567,PARTICIPANTE EXTERNO,ESTADOS UNIDOS
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,347025,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,602933,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,329394,DISCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,320057,DISCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,318572,EGRESSO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,1,538975,DOCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,563607,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PROJETO INTERINSTITUCIONAL,01/05/2019,01/05/2019,NÃO,SIM,0,528074,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,79352,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,2615778,PARTICIPANTE EXTERNO,MÉXICO
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,531755,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,1322187,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,2370009,DISCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,1,13956,DOCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,473387,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,66055,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,60954,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,137126,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,477197,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,191585,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,531499,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,514585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PESQUISA,01/01/2019,01/01/2019,NÃO,SIM,0,3138307,DISCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,628174,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PROJETO INTERINSTITUCIONAL,01/12/2020,01/12/2020,NÃO,SIM,1,19926,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,628174,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PROJETO INTERINSTITUCIONAL,01/12/2020,01/12/2020,NÃO,SIM,0,530310,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,628174,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PROJETO INTERINSTITUCIONAL,01/12/2020,01/12/2020,NÃO,SIM,0,12546,PARTICIPANTE EXTERNO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,628174,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PROJETO INTERINSTITUCIONAL,01/12/2020,01/12/2020,NÃO,SIM,0,14440,DOCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,628174,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PROJETO INTERINSTITUCIONAL,01/12/2020,01/12/2020,NÃO,SIM,0,538975,DOCENTE,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,628174,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PROJETO INTERINSTITUCIONAL,01/12/2020,01/12/2020,NÃO,SIM,0,315726,EGRESSO,BRASIL
2020,SENSORIAMENTO REMOTO,1972,INPE,GEOCIÊNCIAS,ACADÊMICO,PESQUISA E APLICAÇÕES COM DADOS DE SENSORES REMOTOS,578175,CARACTERIZAÇÃO GEOMORFOMÉTRICA REGIONAL DO RELEVO,PESQUISA,01/03/2020,01/03/2020,SIM,NÃO,1,21750,DOCENTE,BRASIL
