ID_PROJETO,ID_PESSOA,NM_PROJETO,DS_TIPO_MEMBRO
415729,456741,"SPRAY-FLAMELET: COMBUSTÍVEL MULTICOMPOSTO, COMBUSTÃO EM MEIO POROSO, DINÂMICA DE CHAMAS EM DUTOS, COMBUSTÃ O DE GOTAS DE FERROFLUIDO E DINÂMICA DE GOTAS EM NUVENS ATMOSFÉRICAS",PARTICIPANTE EXTERNO
415729,22843,"SPRAY-FLAMELET: COMBUSTÍVEL MULTICOMPOSTO, COMBUSTÃO EM MEIO POROSO, DINÂMICA DE CHAMAS EM DUTOS, COMBUSTÃ O DE GOTAS DE FERROFLUIDO E DINÂMICA DE GOTAS EM NUVENS ATMOSFÉRICAS",DOCENTE
415729,2650771,"SPRAY-FLAMELET: COMBUSTÍVEL MULTICOMPOSTO, COMBUSTÃO EM MEIO POROSO, DINÂMICA DE CHAMAS EM DUTOS, COMBUSTÃ O DE GOTAS DE FERROFLUIDO E DINÂMICA DE GOTAS EM NUVENS ATMOSFÉRICAS",PARTICIPANTE EXTERNO
348108,292847,TRATAMENTO DE FILMES FINOS DE CROMO UTILIZANDO IMPLANTAÇÃO IÔNICA POR IMERSÃO EM PLASMA (3IP),DOCENTE
348108,520982,TRATAMENTO DE FILMES FINOS DE CROMO UTILIZANDO IMPLANTAÇÃO IÔNICA POR IMERSÃO EM PLASMA (3IP),DOCENTE
348108,974576,TRATAMENTO DE FILMES FINOS DE CROMO UTILIZANDO IMPLANTAÇÃO IÔNICA POR IMERSÃO EM PLASMA (3IP),DOCENTE
348108,196029,TRATAMENTO DE FILMES FINOS DE CROMO UTILIZANDO IMPLANTAÇÃO IÔNICA POR IMERSÃO EM PLASMA (3IP),PARTICIPANTE EXTERNO
189530,261062,SIMULADORES DE SATÉLITES,PARTICIPANTE EXTERNO
189530,537276,SIMULADORES DE SATÉLITES,DOCENTE
189530,117760,SIMULADORES DE SATÉLITES,DOCENTE
189530,531652,SIMULADORES DE SATÉLITES,DOCENTE
189530,156964,SIMULADORES DE SATÉLITES,DISCENTE
189505,12998,SÍNTESE E CARACTERIZAÇÃO DE MICRO E NANOPÓS CERÂMICOS E METÁLICOS,PARTICIPANTE EXTERNO
189505,20504,SÍNTESE E CARACTERIZAÇÃO DE MICRO E NANOPÓS CERÂMICOS E METÁLICOS,DOCENTE
533938,20504,SÍNTESE E CARACTERIZAÇÃO DE PÓS CERÂMICOS E METÁLICOS MICRO E NANO PARTICULADOS,DOCENTE
189514,947342,OBTENÇÃO E CARACTERIZAÇÃO DE FILMES FINOS PARA APLICAÇÕES EM CÉLULAS SOLARES E DISPOSITIVOS DE APLICAÇÕES ESPACIAIS,DOCENTE
189464,15226,PERTURBAÇÃO DE TERCEIRO CORPO EM SATÉLITES ARTIFICIAIS,DOCENTE
189464,16613,PERTURBAÇÃO DE TERCEIRO CORPO EM SATÉLITES ARTIFICIAIS,DOCENTE
189495,13996,PESQUISA EM CRESCIMENTO E PROCESSAMENTO DE DIAMANTE CVD E DLC (DIAMOND LIKE CARBON),DOCENTE
189495,21045,PESQUISA EM CRESCIMENTO E PROCESSAMENTO DE DIAMANTE CVD E DLC (DIAMOND LIKE CARBON),DOCENTE
189544,292847,NOVOS MATERIAIS OBITIDOS POR NITRETAÇÃO SUPERFICIAL COM DESCARGA LUMINESCENTE,DOCENTE
189544,14801,NOVOS MATERIAIS OBITIDOS POR NITRETAÇÃO SUPERFICIAL COM DESCARGA LUMINESCENTE,DOCENTE
189544,520982,NOVOS MATERIAIS OBITIDOS POR NITRETAÇÃO SUPERFICIAL COM DESCARGA LUMINESCENTE,DOCENTE
189544,974576,NOVOS MATERIAIS OBITIDOS POR NITRETAÇÃO SUPERFICIAL COM DESCARGA LUMINESCENTE,DOCENTE
401131,531652,AMBIENTE PARA ENGENHARIA SIMULTÂNEA E OTIMIZAÇÃO MULTIDISCIPLINAR -PJESOPROM,DOCENTE
401131,524195,AMBIENTE PARA ENGENHARIA SIMULTÂNEA E OTIMIZAÇÃO MULTIDISCIPLINAR -PJESOPROM,DOCENTE
401131,141594,AMBIENTE PARA ENGENHARIA SIMULTÂNEA E OTIMIZAÇÃO MULTIDISCIPLINAR -PJESOPROM,DOCENTE
189468,538739,ANÁLISE NUMÉRICA DE CAMADA DE MISTURA COMPRESSÍVEL E REATIVA,DOCENTE
189497,21045,OBTENÇÃO DE FILMES DE DLC E DE DIAMANTE CVD PARA APLICAÇÕES ESPACIAIS,DOCENTE
189497,13996,OBTENÇÃO DE FILMES DE DLC E DE DIAMANTE CVD PARA APLICAÇÕES ESPACIAIS,DOCENTE
189497,10494,OBTENÇÃO DE FILMES DE DLC E DE DIAMANTE CVD PARA APLICAÇÕES ESPACIAIS,PARTICIPANTE EXTERNO
447477,514024,MONITORAMENTO DE LONGA DURAÇÃO DE COMUNIDADES RECIFAIS DAS IHAS OCEANICAS BRASILEIRAS,PARTICIPANTE EXTERNO
447477,47377,MONITORAMENTO DE LONGA DURAÇÃO DE COMUNIDADES RECIFAIS DAS IHAS OCEANICAS BRASILEIRAS,DOCENTE
578301,315726,ANÁLISE DE SÉRIES TEMPORAIS DA FLORAÇÃO ANUAL DO FITOPLÂNCTON,PARTICIPANTE EXTERNO
578301,318572,ANÁLISE DE SÉRIES TEMPORAIS DA FLORAÇÃO ANUAL DO FITOPLÂNCTON,PÓS-DOC
578301,538975,ANÁLISE DE SÉRIES TEMPORAIS DA FLORAÇÃO ANUAL DO FITOPLÂNCTON,DOCENTE
578301,474104,ANÁLISE DE SÉRIES TEMPORAIS DA FLORAÇÃO ANUAL DO FITOPLÂNCTON,PARTICIPANTE EXTERNO
447183,95420,AVALIAÇÃO DA INTERFEROMETRIA DEFORMACIONAL DE DADOS SAR (DINSAR) EM MINERAÇÃO,DOCENTE
447183,17028,AVALIAÇÃO DA INTERFEROMETRIA DEFORMACIONAL DE DADOS SAR (DINSAR) EM MINERAÇÃO,DOCENTE
563607,262274,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PARTICIPANTE EXTERNO
563607,1351187,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PARTICIPANTE EXTERNO
563607,3328567,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PARTICIPANTE EXTERNO
563607,347025,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PARTICIPANTE EXTERNO
563607,602933,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PARTICIPANTE EXTERNO
563607,329394,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),DISCENTE
563607,320057,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),DISCENTE
563607,318572,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),EGRESSO
563607,538975,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),DOCENTE
563607,528074,BIOGEOCHEMICAL BLINDSPOTS ALONG THE LOWER AMAZON RIVER CONTINUUM: FROM LAND TO THE ATMOSPHERE AND OCEAN (TROCAS-II),PARTICIPANTE EXTERNO
514585,79352,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,2615778,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,531755,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,1322187,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,2370009,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,DISCENTE
514585,13956,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,DOCENTE
514585,473387,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,66055,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,60954,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,137126,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,477197,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,191585,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,531499,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,PARTICIPANTE EXTERNO
514585,3138307,DESENVOLVIMENTO DE UM SISTEMA DE INFORMAÇÕES DE RISCO DE INCÊNDIOS (SIRI) PARA AS UNIDADES DE CONSERVAÇÃO DO BIOMA CERRADO COMO SUPORTE À TOMADA DE DECISÃO,DISCENTE
628174,19926,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PARTICIPANTE EXTERNO
628174,530310,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PARTICIPANTE EXTERNO
628174,12546,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",PARTICIPANTE EXTERNO
628174,14440,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",DOCENTE
628174,538975,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",DOCENTE
628174,315726,"POLUIÇÃO POR ÓLEO NO MAR 2019 NO NORDESTE DO BRASIL: SENSORIAMENTO REMOTO, MODELAGEM OCEANO-ATMOSFERA E INTELIGÊNCIA ARTIFICIAL PARA A DETECÇÃO, PREVISÃO E DESENVOLVIMENTOS FUTUROS",EGRESSO
578175,21750,CARACTERIZAÇÃO GEOMORFOMÉTRICA REGIONAL DO RELEVO,DOCENTE
373048,13956,ESTUDO DA DIVERSIDADE QUÍMICA E ESPECTRAL DE ESPÉCIES ARBÓREAS DA FLORESTA ATLÂNTICA: IMPLICAÇÕES PARA O MONITORAMENTO POR SENSORIAMENTO REMOTO,DOCENTE
511533,447331,ESTUDO ESPAÇO-TEMPORAL DE FLORAÇÕES DE CIANOBACTÉRIAS NO RIO TAPAJÓS: EXPERIMENTO EM LABORATÓRIO E MONITORAMENTO POR SENSORIAMENTO REMOTO,DOCENTE
511533,15302,ESTUDO ESPAÇO-TEMPORAL DE FLORAÇÕES DE CIANOBACTÉRIAS NO RIO TAPAJÓS: EXPERIMENTO EM LABORATÓRIO E MONITORAMENTO POR SENSORIAMENTO REMOTO,DOCENTE
511533,317580,ESTUDO ESPAÇO-TEMPORAL DE FLORAÇÕES DE CIANOBACTÉRIAS NO RIO TAPAJÓS: EXPERIMENTO EM LABORATÓRIO E MONITORAMENTO POR SENSORIAMENTO REMOTO,PARTICIPANTE EXTERNO
578280,315726,CARACTERIZAÇÃO QUÍMICA E BIOLÓGICA DO SISTEMA PELÁGICO DA BACIA DE SANTOS (SUBPROJETO SENSORIAMENTO REMOTO ¿ CARACTERIZAÇÃO BIO-ÓPTICA E RADIOMÉTRICA IN SITU E METEOCEANOGRÁFICA POR SATÉLITE),PARTICIPANTE EXTERNO
578280,297974,CARACTERIZAÇÃO QUÍMICA E BIOLÓGICA DO SISTEMA PELÁGICO DA BACIA DE SANTOS (SUBPROJETO SENSORIAMENTO REMOTO ¿ CARACTERIZAÇÃO BIO-ÓPTICA E RADIOMÉTRICA IN SITU E METEOCEANOGRÁFICA POR SATÉLITE),EGRESSO
578280,538975,CARACTERIZAÇÃO QUÍMICA E BIOLÓGICA DO SISTEMA PELÁGICO DA BACIA DE SANTOS (SUBPROJETO SENSORIAMENTO REMOTO ¿ CARACTERIZAÇÃO BIO-ÓPTICA E RADIOMÉTRICA IN SITU E METEOCEANOGRÁFICA POR SATÉLITE),DOCENTE
578280,1824586,CARACTERIZAÇÃO QUÍMICA E BIOLÓGICA DO SISTEMA PELÁGICO DA BACIA DE SANTOS (SUBPROJETO SENSORIAMENTO REMOTO ¿ CARACTERIZAÇÃO BIO-ÓPTICA E RADIOMÉTRICA IN SITU E METEOCEANOGRÁFICA POR SATÉLITE),EGRESSO
578280,474104,CARACTERIZAÇÃO QUÍMICA E BIOLÓGICA DO SISTEMA PELÁGICO DA BACIA DE SANTOS (SUBPROJETO SENSORIAMENTO REMOTO ¿ CARACTERIZAÇÃO BIO-ÓPTICA E RADIOMÉTRICA IN SITU E METEOCEANOGRÁFICA POR SATÉLITE),PARTICIPANTE EXTERNO
578280,3604099,CARACTERIZAÇÃO QUÍMICA E BIOLÓGICA DO SISTEMA PELÁGICO DA BACIA DE SANTOS (SUBPROJETO SENSORIAMENTO REMOTO ¿ CARACTERIZAÇÃO BIO-ÓPTICA E RADIOMÉTRICA IN SITU E METEOCEANOGRÁFICA POR SATÉLITE),DISCENTE
447479,536670,DESENVOLVIMENTO E DINÂMICA ECONÔMICA TERRITORIAL DA AMAZÔNIA ORIENTAL BRASILEIRA,DOCENTE
447479,525677,DESENVOLVIMENTO E DINÂMICA ECONÔMICA TERRITORIAL DA AMAZÔNIA ORIENTAL BRASILEIRA,DOCENTE
511143,15413,ESTUDOS FENOLÓGICOS DE VEGETAÇÃO COM SATÉLITES: COMPARAÇÃO DE DADOS MODIS CORRIGIDOS E NÃO-CORRIGIDOS PARA EFEITOS BRDF COM OBSERVAÇÕES HIPERESPECTRAIS DE TORRE NA AMAZÔNIA,DOCENTE
560115,536676,"INCÊNDIOS FLORESTAIS E QUEIMADAS NO ESTADO DO ACRE: ANÁLISE DA EXTENSÃO, NÍVEL DE DEGRADAÇÃO E CENÁRIOS FUTUROS",PARTICIPANTE EXTERNO
560115,537293,"INCÊNDIOS FLORESTAIS E QUEIMADAS NO ESTADO DO ACRE: ANÁLISE DA EXTENSÃO, NÍVEL DE DEGRADAÇÃO E CENÁRIOS FUTUROS",PARTICIPANTE EXTERNO
560115,423650,"INCÊNDIOS FLORESTAIS E QUEIMADAS NO ESTADO DO ACRE: ANÁLISE DA EXTENSÃO, NÍVEL DE DEGRADAÇÃO E CENÁRIOS FUTUROS",PARTICIPANTE EXTERNO
560115,979788,"INCÊNDIOS FLORESTAIS E QUEIMADAS NO ESTADO DO ACRE: ANÁLISE DA EXTENSÃO, NÍVEL DE DEGRADAÇÃO E CENÁRIOS FUTUROS",DOCENTE
560115,632901,"INCÊNDIOS FLORESTAIS E QUEIMADAS NO ESTADO DO ACRE: ANÁLISE DA EXTENSÃO, NÍVEL DE DEGRADAÇÃO E CENÁRIOS FUTUROS",DOCENTE
560635,260428,WATERPROOFING DATA: ENGAGING STAKEHOLDERS IN SUSTAINABLE FLOOD RISK GOVERNANCE FOR URBAN RESILIENCE,PARTICIPANTE EXTERNO
560635,328961,WATERPROOFING DATA: ENGAGING STAKEHOLDERS IN SUSTAINABLE FLOOD RISK GOVERNANCE FOR URBAN RESILIENCE,PARTICIPANTE EXTERNO
560635,979788,WATERPROOFING DATA: ENGAGING STAKEHOLDERS IN SUSTAINABLE FLOOD RISK GOVERNANCE FOR URBAN RESILIENCE,DOCENTE
514552,79352,MAPEAMENTO E MONITORAMENTO DA COBERTURA FLORESTAL DA REGIÃO NORDESTE UTILIZANDO TECNOLOGIA DE SENSORIAMENTO REMOTO E INFORMAÇÕES DE CAMPO,PARTICIPANTE EXTERNO
514552,149293,MAPEAMENTO E MONITORAMENTO DA COBERTURA FLORESTAL DA REGIÃO NORDESTE UTILIZANDO TECNOLOGIA DE SENSORIAMENTO REMOTO E INFORMAÇÕES DE CAMPO,PARTICIPANTE EXTERNO
514552,1322187,MAPEAMENTO E MONITORAMENTO DA COBERTURA FLORESTAL DA REGIÃO NORDESTE UTILIZANDO TECNOLOGIA DE SENSORIAMENTO REMOTO E INFORMAÇÕES DE CAMPO,PARTICIPANTE EXTERNO
514552,13956,MAPEAMENTO E MONITORAMENTO DA COBERTURA FLORESTAL DA REGIÃO NORDESTE UTILIZANDO TECNOLOGIA DE SENSORIAMENTO REMOTO E INFORMAÇÕES DE CAMPO,DOCENTE
514552,2370009,MAPEAMENTO E MONITORAMENTO DA COBERTURA FLORESTAL DA REGIÃO NORDESTE UTILIZANDO TECNOLOGIA DE SENSORIAMENTO REMOTO E INFORMAÇÕES DE CAMPO,DISCENTE
514552,383245,MAPEAMENTO E MONITORAMENTO DA COBERTURA FLORESTAL DA REGIÃO NORDESTE UTILIZANDO TECNOLOGIA DE SENSORIAMENTO REMOTO E INFORMAÇÕES DE CAMPO,PARTICIPANTE EXTERNO
514552,191585,MAPEAMENTO E MONITORAMENTO DA COBERTURA FLORESTAL DA REGIÃO NORDESTE UTILIZANDO TECNOLOGIA DE SENSORIAMENTO REMOTO E INFORMAÇÕES DE CAMPO,PARTICIPANTE EXTERNO
514588,1207447,MÉTODO ESTATÍSTICO MULTIFONTE PARA MAPEAMENTO E DETECÇÃO DE MUDANÇA,PARTICIPANTE EXTERNO
514588,434251,MÉTODO ESTATÍSTICO MULTIFONTE PARA MAPEAMENTO E DETECÇÃO DE MUDANÇA,DOCENTE
503454,632901,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,21750,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,525677,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,538975,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,434251,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,524412,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,61321,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,13956,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,536670,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,527284,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,447331,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,47377,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,15302,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,1014127,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,15413,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,979788,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,531990,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),DOCENTE
503454,1030101,USE OF SATELLITES FOR ENVIRONMENTAL SOLUTIONS INFORMING NATIONS GLOBALLY (SENSING - SATELLITES FOR ENVIRONMENTALSOLUTIONS INFORMING NATIONS GLOBALLY),PARTICIPANTE EXTERNO
564317,8056,TECNOLOGIAS EDUCACIONAIS INOVADORAS PARA ABORDAGEM INTERDISCIPLINAR NA REDUÇÃO DE RISCO DE DESASTRES SOCIOAMBIENTAIS,PARTICIPANTE EXTERNO
564317,64331,TECNOLOGIAS EDUCACIONAIS INOVADORAS PARA ABORDAGEM INTERDISCIPLINAR NA REDUÇÃO DE RISCO DE DESASTRES SOCIOAMBIENTAIS,PARTICIPANTE EXTERNO
564317,610905,TECNOLOGIAS EDUCACIONAIS INOVADORAS PARA ABORDAGEM INTERDISCIPLINAR NA REDUÇÃO DE RISCO DE DESASTRES SOCIOAMBIENTAIS,EGRESSO
564317,979788,TECNOLOGIAS EDUCACIONAIS INOVADORAS PARA ABORDAGEM INTERDISCIPLINAR NA REDUÇÃO DE RISCO DE DESASTRES SOCIOAMBIENTAIS,DOCENTE
527157,632901,AVALIAÇÃO DO IMPACTO DE MUDANÇAS CLIMÁTICAS SOBRE A DINÂMICA DE BIOMASSA E CARBONO NA AMAZÔNIA,DOCENTE
527157,615636,AVALIAÇÃO DO IMPACTO DE MUDANÇAS CLIMÁTICAS SOBRE A DINÂMICA DE BIOMASSA E CARBONO NA AMAZÔNIA,DISCENTE
511529,536670,"LMI SENTINELA LABORATOIRES MIXTES INTERNATIONAUX OBSERVATOIRES TRANSFRONTALIERS DE L¿ENVIRONNEMENT, DU CLIMAT ET DES MALADIES VECTORIELLES ¿ SITES SENTINELLE DE L¿OBSERVATOIRE BRÉSILIEN CLIMAT ET SANTÉ",DOCENTE
564313,979788,"AVALIAÇÃO DADOS AMBIENTAIS E SOCIAIS PARA MITIGAÇÃO DE RISCOS DE INCÊNDIOS FLORESTAIS NA FLONA TAPAJÓS E RESEX TAPAJÓS-ARAPIUNS, PARÁ, BRASIL",DOCENTE
564313,742199,"AVALIAÇÃO DADOS AMBIENTAIS E SOCIAIS PARA MITIGAÇÃO DE RISCOS DE INCÊNDIOS FLORESTAIS NA FLONA TAPAJÓS E RESEX TAPAJÓS-ARAPIUNS, PARÁ, BRASIL",DISCENTE
510302,512827,DEEP LEARNING FOR SEMANTIC SEGMENTATION OF REMOTE SENSING DATA,PARTICIPANTE EXTERNO
510302,226550,DEEP LEARNING FOR SEMANTIC SEGMENTATION OF REMOTE SENSING DATA,PARTICIPANTE EXTERNO
510302,824910,DEEP LEARNING FOR SEMANTIC SEGMENTATION OF REMOTE SENSING DATA,PARTICIPANTE EXTERNO
510302,1014127,DEEP LEARNING FOR SEMANTIC SEGMENTATION OF REMOTE SENSING DATA,DOCENTE
510302,15413,DEEP LEARNING FOR SEMANTIC SEGMENTATION OF REMOTE SENSING DATA,DOCENTE
